id,user_id,time,platform,is_beginner,level,country_code,game_server,fps,position_x,position_y,position_z,session_id,oneSecondAggregatedEventCounts
8815884626,494,2023-09-14T00:13:48.000Z,ps4,True,Dawn,US,NCok0dGk,41.72,161.04,91.53,-424.05,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815886368,238,2023-09-14T00:13:48.000Z,android,True,Dawn,ID,NrsbofGh,14.88,128.21,97.41,-239.29,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'ping': 1}
8815886591,387,2023-09-14T00:13:48.000Z,android,True,Dawn,DE,NrkkgI6i,22.47,206.12,102.18,-232.41,deed2a02-4565-46fd-9e39-1360148a94f0,"{'ping': 1, 'was_charged_by_player': 1}"
8815886593,435,2023-09-14T00:13:48.000Z,android,True,Dawn,ID,EuxdNFSl,9.58,88.95,32.2,331.51,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815882816,49,2023-09-14T00:13:47.000Z,android,True,Dawn,MX,Nrsboeek,31.89,88.94,1.48,181.61,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815883389,387,2023-09-14T00:13:47.000Z,android,True,Dawn,DE,NrkkgI6i,22.62,196.48,102.81,-228.87,deed2a02-4565-46fd-9e39-1360148a94f0,{'ping': 1}
8815883396,435,2023-09-14T00:13:47.000Z,android,True,Dawn,ID,EuxdNFSl,9.65,86.3,33.97,341.66,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815875914,494,2023-09-14T00:13:46.000Z,ps4,True,Dawn,US,NCok0dGk,40.31,170.25,87.62,-423.33,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815877672,238,2023-09-14T00:13:46.000Z,android,True,Dawn,ID,NrsbofGh,15.39,131.05,101.17,-230.22,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'ping': 1}
8815878688,387,2023-09-14T00:13:46.000Z,android,True,Dawn,DE,NrkkgI6i,23.3,193.2,103.34,-228.01,deed2a02-4565-46fd-9e39-1360148a94f0,{'was_charged_by_player': 1}
